,Unnamed: 0,Unnamed: 0.1,date,tweet,fav,label
155,155,155,3/20/16 18:24,b'RT @Dior: Charlize Theron looked elegant in a red #Diorcouture dress at the 88th annual Academy Awards. #StarsinDior #Oscars https://t.co/5\xe2\x80\xa6',0,pos
156,156,156,3/20/16 18:24,"b'Also at the 24th #Oscars, #HumphreyBogart was the last man, born in the 19th century, to win Lead Actor. Yup. https://t.co/J6Z6IdGahO'",3,info
157,157,157,3/20/16 18:23,"b'RT @TheBrokaw: The Revenant at the Brokaw today, 6:50pm. #Oscars #Leo #BestActor https://t.co/P3ZJXEanRL https://t.co/EwhXYDE5dQ'",0,info
158,158,158,3/20/16 18:19,b'RT @erinruberry: Never forget the greatest #Oscars red carpet moment ever https://t.co/hdeF09zjcR',0,info
159,159,159,3/20/16 18:18,b'RT @Lift_4_Life: Well done to Leonardo DiCaprio for eventually getting his Oscar! #Oscars #Oscars2016 https://t.co/cYiWcyqlIX',0,pos
160,160,160,3/20/16 18:17,b'RT @_AlexDTurner: Obelisco here we go #Oscars #LeoDicaprio https://t.co/OesUFAR6ha',0,info
161,161,161,3/20/16 18:17,b'Watched #Spotlight 2day. Wat a brilliant movie d new @KygoMusic track #fragile could hav been so apt for the movie. Deserved #oscars rightly',1,pos
162,162,162,3/20/16 18:16,"b'RT @TheWeekndNewsXO: ""XO niggas ain\'t nothin\' to mess with, nobody stoppin\' us, oh no, we destined."" #Oscars https://t.co/yRjae013kh'",0,neg
163,163,163,3/20/16 18:15,"b'The Revenant at the Brokaw today, 6:50pm. #Oscars #Leo #BestActor https://t.co/P3ZJXEanRL https://t.co/EwhXYDE5dQ'",1,info
164,164,164,3/20/16 18:15,b'RT @Ivanzevach: The bear \xf0\x9f\x98\x82\xf0\x9f\x98\x82 #Oscars https://t.co/krCjMZaNMu',0,funny
165,165,165,3/20/16 18:14,"b""RT @swanlee99: Root cause of #Oscars ' contempt&amp; humiliation of #AsiAms is #movieindustry 's virtual exclusion of #AsiAm actors. @TheAcadem\xe2\x80\xa6""",0,neg
166,166,166,3/20/16 18:14,"b""RT @EW: Sam Smith performs 'Writing's on the Wall' at the #Oscars: https://t.co/L7WjpH2XPA https://t.co/buyHa0hpOA""",0,info
167,167,167,3/20/16 18:13,b'RT @amitrajwant: 40.\nAcademy Award for Lifetime Jihad Achievement goes to: RT for all or like for Afzal Guru. #Oscars #Oscars2016 https://t\xe2\x80\xa6',0,info
168,168,168,3/20/16 18:13,"b""Review of #AsifKapadia's incredible #Documentary #Amy - https://t.co/NKqKTl9TBi - #AmyWinehouse #filmmaking #MarkRonson #Oscars #bafta2016""",1,pos
169,169,169,3/20/16 18:12,b'RT @itsjenIawrence: SLAY #Oscars https://t.co/KTx65VOANJ',0,neg
170,170,170,3/20/16 18:11,b'RT @Sprint7079: #StarWars had 5 Oscar nominations last night! Celebrate with BB-8 at Sprint today! #oscars #sprint https://t.co/5tMzmO76Yo',0,pos
171,171,171,3/20/16 18:10,"b""RT @Cat_Cosplay: You won't see us on the Oscars broadcast, but we took home a gold one for costume design... for cats... \xf0\x9f\x98\x89\n\n#Oscars https:/\xe2\x80\xa6""",0,info
172,172,172,3/20/16 18:09,b'RT @SweetLoveMsg: LEO AND KATE AT THE #OSCARS\xc2\xa0 GIVES ALL THE FEELS \xf0\x9f\x98\xa9\xf0\x9f\x98\xad\xf0\x9f\x98\x8d https://t.co/DEckKJTWUJ',0,pos
173,173,173,3/20/16 18:09,b'RT @SweetLoveMsg: JACK &amp; ROSE FOREVER. \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9a\x93\xef\xb8\x8f\xf0\x9f\x92\x99 #Oscars https://t.co/mwJ07Rr4FS',0,pos
174,174,174,3/20/16 18:08,"b'RT @iHeartRadio: RT TO VOTE! #TiItHappensToYou #BestMovieSong #iHeartAwards. (Don\'t worry, 1 ""l"" or 2 ""ll"" will count! #Oscars https://t.co\xe2\x80\xa6'",0,info
175,175,175,3/20/16 18:06,b'RT @eonline: Kate Winslet proudly looking at Leonardo DiCaprio during his #Oscars acceptance speech is making us feel things. \xe2\x9d\xa4\xef\xb8\x8f https://t.\xe2\x80\xa6',0,pos
176,176,176,3/20/16 18:05,"b'RT @sparksjls: ""How much longer do I have to wear this damn coat?"" #Oscars https://t.co/c7hcPmU9yE'",0,funny
177,177,177,3/20/16 17:57,b'RT @musicnews_shade: Throwback to Madonna and Michael Jackson looking royal at the 1990 #Oscars. https://t.co/XJZ8n706FR',0,info
178,178,178,3/20/16 17:53,b'RT @GettySport: #FlashbackFriday: Sylvester Stallone and Muhammad Ali share a moment at the 1977 #Oscars https://t.co/fiIoEpFeHs',0,info
179,179,179,3/20/16 17:51,b'RT @shahidk4u: Mad Max Tshirt!\nhttps://t.co/cDXm6JnG4v\n#MadMax #\xe3\x83\x9e\xe3\x83\x83\xe3\x83\x89\xe3\x83\x9e\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9 #MadMaxFuryRoad #Oscars #FuryRoad #\xe3\x83\x9e\xe3\x83\x83\xe3\x83\x89\xe3\x83\x9e\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9\xe3\x83\xa4\xe3\x83\x90\xe3\x81\x84 #TomHardy https://t.c\xe2\x80\xa6',0,info
180,180,180,3/20/16 17:51,b'RT @IntThings: Leonardo DiCaprio uses acceptance speech to bring attention to climate change.. #oscars https://t.co/86wFCDCUgD https://t.co\xe2\x80\xa6',0,info
181,181,181,3/20/16 17:49,"b""RT @Kickresume: Resume of Leonardo DiCaprio: Surprising Facts You Didn't Know \n-&gt; https://t.co/lfykSLRgJ5\n\n#oscars #resume #dicaprio https:\xe2\x80\xa6""",0,info
182,182,182,3/20/16 17:48,b'#Vintage Oscar Worthy Glam by Team Love #Oscars #TeamLoveGroup by Marlo https://t.co/Yo5OBWMOSY via @Etsy',0,pos
183,183,183,3/20/16 17:47,"b""RT @elizabethforma: And no Best Picture award, but #TheBigShort made clear we will not forget that Wall St broke our economy. This ain't ov\xe2\x80\xa6""",0,pos
184,184,184,3/20/16 17:46,b'Making an #IndieFilm? Advice from #Sundance and #Oscars experts. https://t.co/GZs34VMXB1 https://t.co/t9lmTmHi01',6,info
185,185,185,3/20/16 17:44,b'Mad Max Tshirt!\nhttps://t.co/cDXm6JnG4v\n#MadMax #\xe3\x83\x9e\xe3\x83\x83\xe3\x83\x89\xe3\x83\x9e\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9 #MadMaxFuryRoad #Oscars #FuryRoad #\xe3\x83\x9e\xe3\x83\x83\xe3\x83\x89\xe3\x83\x9e\xe3\x83\x83\xe3\x82\xaf\xe3\x82\xb9\xe3\x83\xa4\xe3\x83\x90\xe3\x81\x84 #TomHardy https://t.co/1RBA1I6uwz',0,info
186,186,186,3/20/16 17:44,b'RT @ItsOnUs: .@VP &amp; @ladygaga are standing with survivors at the #Oscars. Join the #ItsOnUs movement: https://t.co/n18cRwN3k3 https://t.co/\xe2\x80\xa6',0,pos
187,187,187,3/20/16 17:42,"b'RT @50sAnd60s: Young Sinatra, #Oscars https://t.co/6iOd71wOXM'",0,info
188,188,188,3/20/16 17:39,"b""RT @_Snape_: Just a friendly reminder that Harry Potter never won an Oscar. Apparently, inspiring an entire generation isn't good enough. #\xe2\x80\xa6""",0,neg
189,189,189,3/20/16 17:35,"b'RT @50sAnd60s: Well deserved, Leo. #Oscars'",0,pos
190,190,190,3/20/16 17:35,"b""RT @itsWillyFerrell: This is Leonardo DiCaprio's biggest fear tonight. #Oscars https://t.co/GYspNAvLqZ""",0,funny
191,191,191,3/20/16 17:31,b'RT @Iondonheart: THE BEST REACTION\xf0\x9f\x98\x82 #Oscars https://t.co/P04iPKwn6V',0,funny
192,192,192,3/20/16 17:30,b'RT @imvictoriafratz: I touched the butt \xf0\x9f\x9a\xa3\xf0\x9f\x8f\xbc\xf0\x9f\x90\xa0 #theoscars #oscars https://t.co/3dtZRkkSgy',0,funny
193,193,193,3/20/16 17:25,"b""RT @FunnyPokemon: This is what's going on in Leo's mind right now\xf0\x9f\x98\x82 #Oscars https://t.co/117z8SXnDP""",0,funny
194,194,194,3/20/16 17:24,"b'RT @bornthisw4y: Agora, Lady Gaga canta ""Til It Happens To You"" no #Oscars !!! https://t.co/HXD6iRMU4f'",0,info
195,195,195,3/20/16 17:24,b'RT @bornthisw4y: Lady Gaga performando Til It Happens To You. #Oscars\nhttps://t.co/OhnUsLne6U',0,info
196,196,196,3/20/16 17:19,"b'RT @kothubarotta: ""Even Leo has won an Oscar. When are you going to get married?"" - Indian Parents #Oscars'",0,funny
197,197,197,3/20/16 17:19,b'RT @landrybender: FINAL-FREAKING-LY #Oscars',0,pos
198,198,198,3/20/16 17:19,b'RT @landrybender: What elegance and class. So much love for Brie Larson. #oscars',0,pos
199,199,199,3/20/16 17:18,b'RT @aVeryRichBitch: This is the best segment of the night \xf0\x9f\x98\x82  #Oscars\nhttps://t.co/iqWbm9LFN1',0,pos
200,200,200,3/20/16 17:15,b'RT @myboycrushs: 19 years apart \xf0\x9f\x98\x8d #oscars\xc2\xa0 https://t.co/jjtTqDnD6f',0,info
201,201,201,3/20/16 17:12,b'RT @LadyGagaHooker: The earrings worn by Gaga at the #Oscars are worth 8 Million Dollars \xf0\x9f\x92\x8e https://t.co/saRVFXzAHw',0,info
202,202,202,3/20/16 17:11,"b'RT @nerdist: ""I\'m The Danish Girl."" #Oscars https://t.co/8V2FISb5Qy'",0,funny
203,203,203,3/20/16 17:11,b'RT @kerrywashington: Chills! Wow. Thank you @JoeBiden #Oscars  https://t.co/OAYQ1ZL5LF',0,pos
204,204,204,3/20/16 17:11,b'RT @kerrywashington: #ItsOnUs \nThese survivors. Wow. \nFloored by the courage. And beauty. And realness. #Oscars @ladygaga Thank you.',0,pos
205,205,205,3/20/16 17:10,b'RT @SexFactsOfLife: Leonardo DiCaprio and Kate Winslet are forever goals! \xf0\x9f\x98\x8d Then and now. #Oscars https://t.co/cwb3DLLGSu',0,pos
206,206,206,3/20/16 17:08,b'RT @StarsThenVsNow: The transformation \xf0\x9f\x98\x8d #Oscars https://t.co/L73mU1TXZH',0,pos
207,207,207,3/20/16 17:07,"b""RT @KISSASSCRITIC: @JulietteLewis  I've been a fan of your dad ever since seeing HIGH PLAINS DRIFTER. #OSCARS should have included him.""",0,neg
208,208,208,3/20/16 17:06,b'RT @lifeaseva: Leo be waking up tomorrow like #Oscars https://t.co/r3p2JHnYUR',0,funny
209,209,209,3/20/16 17:02,"b""RT @Eniffer: You ain't got nothing on us! #oscars #selfie @TheEllenShow @Pwaulus @JamesEniffer @nicNFR https://t.co/dI8Qz4qmSF""",0,neg
210,210,210,3/20/16 17:02,"b""RT @_Snape_: Leonardo DiCaprio's speech tonight.. #Oscars https://t.co/nXyNNosRwf""",0,info
211,211,211,3/20/16 17:01,"b""You ain't got nothing on us! #oscars #selfie @TheEllenShow @Pwaulus @JamesEniffer @nicNFR https://t.co/dI8Qz4qmSF""",2,neg
212,212,212,3/20/16 17:01,b'RT @rockorigins: This actually happened at the #Oscars https://t.co/x9khgbJBkB',0,funny
213,213,213,3/20/16 17:01,b'RT @damnitsriley: Retweet if you learned something new! \xf0\x9f\x98\x83\xf0\x9f\x98\xb5 Standing Tutorial! \xf0\x9f\x98\x86Hope you enjoyed \xf0\x9f\x92\xa6 #Oscars https://t.co/AeI42kKdjG',0,info
214,214,214,3/20/16 16:59,"b""RT @TygerWilliams: I'm talking 2016 #Oscars w @thedavidisaacs, @katiewalshstx, Alex Ago on SCA podcast.   https://t.co/4acshpiTMj""",0,info
215,215,215,3/20/16 16:54,b'RT @_Snape_: I still think Leo should have won the Oscar for Titanic.. #Oscars https://t.co/AURF7J27Jk',0,neg
216,216,216,3/20/16 16:50,b'RT @beaufilms: LEO AND KATE AT THE #OSCARS\xc2\xa0 GIVES ALL THE FEELS \xf0\x9f\x98\xa9\xf0\x9f\x98\xad\xf0\x9f\x98\x8d https://t.co/M9okxu60ze',0,pos
217,217,217,3/20/16 16:48,b'RT @Joewidd1: Congrats Leo! \xf0\x9f\x8e\xad #Oscars (Vine by @masonchillout) https://t.co/dKJUYTpvgn',0,pos
218,218,218,3/20/16 16:48,b'RT @AlvaroQD1: THE FINAL OSCARDOWN  #Oscars #DiCaprio #Trazztornos #Vinealo https://t.co/jDY2BfIqcq (Vine by @Trazzto) https://t.co/mM1lnei\xe2\x80\xa6',0,info
219,219,219,3/20/16 16:46,"b'RT @_DemonDean: Id like to thank @LeoDiCaprio for his beautiful beautiful soul. Congrats, buddy! See you in 10 years! #Oscars'",0,pos
220,220,220,3/20/16 16:45,"b'RT @GMA: Looking fabulous, @SofiaVergara! #Oscars https://t.co/VvRuqumBgf'",0,info
221,221,221,3/20/16 16:44,b'RT @marvelhumor: This is gonna be Leo walking onstage tonight #Oscars https://t.co/6y4qaV21H2',0,pos
222,222,222,3/20/16 16:43,b'RT @_misshollywood0: Grace Kelly at the 27th annual awards in 1955 #Oscars https://t.co/85Udo0j1X9',0,info
223,223,223,3/20/16 16:41,"b""RT @greys_addiction: I'm not crying.. There's just a little Kate and Cate in my eyes \n\n#Oscars https://t.co/tcTUqcxDBr""",0,pos
224,224,224,3/20/16 16:39,b'Congrats Leo! \xf0\x9f\x8e\xad #Oscars (Vine by @masonchillout) https://t.co/dKJUYTpvgn',0,pos
225,225,225,3/20/16 16:37,"b""RT @Caspar_Lee: If Leo doesn't win deactivating. #oscars""",0,pos
226,226,226,3/20/16 16:37,b'RT @newsinvideos: Are The #Oscars #Racist?\n\nhttps://t.co/pdyBto4U8B https://t.co/s7lI1cgNXS',0,neg
227,227,227,3/20/16 16:37,b'Are The #Oscars #Racist?\n\nhttps://t.co/pdyBto4U8B https://t.co/s7lI1cgNXS',0,neg
228,228,228,3/20/16 16:35,b'RT @PattyArquette: Happy #Oscars! I\xe2\x80\x99ll be answering your questions about #EqualMeansEqual in an hour! Tweet me! https://t.co/hBZPQ6Y1SG htt\xe2\x80\xa6',0,info
229,229,229,3/20/16 16:33,b'RT @samjgreen88: Everyone should read this!!! #Oscars2016 #JennyBeavan #costumedesigner @GraceRandolph @leontinemay #Oscars  https://t.co/C\xe2\x80\xa6',0,info
230,230,230,3/20/16 16:30,b'RT @JereCastro86: Back to the future #Oscars https://t.co/Nyr2x5S3mE',0,info
231,231,231,3/20/16 16:29,b'RT @_Snape_: Harry Potter &gt; Star Wars #Oscars',0,neg
232,232,232,3/20/16 16:29,"b""RT @_Snape_: Jennifer Lawrence didn't win because she didn't fall down tonight. #Oscars""",0,funny
233,233,233,3/20/16 16:28,b'RT @RTorFAV_1: Leonardo DiCaprio will win an Oscar today and I will cry. #GoodLuckLeo #OscarForLeo #Oscars https://t.co/39UrPgyxpa',0,pos
234,234,234,4/20/16 8:04,b'RT @MisterBroRo: \xe2\x9c\xa8 Lady Gaga looking unbelievably Gorgeous on the Vanity Fair #Oscars After Party red carpet. \xe2\x9c\xa8 https://t.co/uUvpYpLGmk',0,pos
235,235,235,4/20/16 8:01,b'RT @BluRayTalk: The Revenant (2015) Blu Ray Unboxing UltraHD 4K and Review https://t.co/QUzWLEFLhX  #4k  #revenant #oscars #revenge #bluray\xe2\x80\xa6',0,info
236,236,236,4/20/16 7:56,b'Room (2015) Blu Ray Review and Unboxing https://t.co/xZUb3352ed  #bluray #dvd #room #roommovie #JacobTremblay #lionsgate #movies #oscars',0,info
237,237,237,4/20/16 7:34,"b""RT @TOMS: With the help of @AttahNii, we're giving 10k pairs of shoes to kids in need in his home country of Ghana. #Oscars https://t.co/HJ\xe2\x80\xa6""",0,pos
238,238,238,4/20/16 7:33,"b'RT @TOMS: #TOMS Shoe Box Office Presents: The Returned, a film about never giving up. #Oscars https://t.co/pGUrS2EMwj\nhttps://t.co/gVh9BcB5\xe2\x80\xa6'",0,pos
239,239,239,4/20/16 7:33,"b'RT @TOMS: #TOMS Shoe Box Office Presents: Overpass of Agents, why one when you can have two? #Oscars https://t.co/pGUrS2EMwj\nhttps://t.co/E\xe2\x80\xa6'",0,neg
240,240,240,4/20/16 7:33,b'RT @TOMS: It has been a great night so far! Getting comfy in our #TOMSshoes for the second half. #Oscars https://t.co/XjIo78falp',0,pos
241,241,241,4/20/16 7:33,"b'RT @TOMS: #TOMS Shoe Box Office Presents: Area, a meditation on motherhood. #Oscars https://t.co/pGUrS2EMwj\nhttps://t.co/XOzel2wnfy'",0,funny
242,242,242,4/20/16 7:33,"b""RT @TOMS: A recap of Hollywood's biggest night... #TOMS style. #Oscars\nhttps://t.co/K8JUj4Gbcx""",0,info
243,243,243,4/20/16 7:07,b'RT @HipHopDX: CONGRATS!!! @Eminem @MeekMill @vincestaples Songs In Running For #oscars https://t.co/hlFC19uMIJ by @SorenBaker https://t.co/\xe2\x80\xa6',0,info
244,244,244,4/20/16 7:05,b'RT @mydogfendi: So this just happened! #Oscars #RedCarpet #BadPuppy http://t.co/CBHhV1ggNs',0,funny
245,245,245,4/20/16 6:55,b'RT @SamSmithPL: Good luck !!!! @samsmithworld  #Oscars #Oscar2016',0,pos
246,246,246,4/20/16 6:55,b'RT @SamSmithPL: #proud #Oscars @samsmithworld @jimmynapes Congratulations from Poland !!!!!',0,pos
247,247,247,4/20/16 6:55,b'RT @SamSmithPL: ***Speechless**** @samsmithworld \n#Oscars #Oscars2016 #OscarNoms #SamSmith https://t.co/BvnP1D4DJl',0,info
248,248,248,4/20/16 6:41,"b'RT @CollinsKey: Check out the #Oscars Live Snapchat story, you might see your boy in there! @atthellolab \xf0\x9f\x98\x89'",0,info
249,249,249,4/20/16 6:08,b'RT @skaijackson: Stacey dash at the oscars... #staceydash #Oscars https://t.co/bpfX5kdIqZ',0,info
250,250,250,4/20/16 6:08,b'RT @skaijackson: Chrissy Teigen is all of us when Stacey Dash came out \xf0\x9f\x98\x82 #oscars https://t.co/b5QYz1hKFt',0,info
251,251,251,4/20/16 5:45,b'RT @TheEmilyBloom: Have a great Sunday and #Oscars :D &amp; check out my Oscar-worthy #thesis project :D https://t.co/iQHL3ICMmZ #indie https:/\xe2\x80\xa6',0,info
252,252,252,4/20/16 5:42,b'RT @SofiaVergara: Have fun tonight my little pony!! @RWitherspoon \xf0\x9f\x92\x83#Oscars http://t.co/Oal3brakvU',0,pos
253,253,253,4/20/16 5:15,b'RT @KylieVerzosa: To equal rights and love to the LGBT community #Samsmith #oscars',0,pos
254,254,254,4/20/16 5:03,"b'RT @PortableShua: With all this #Oscars controversy, it makes me glad I only get nominated for Kids Choice Awards.'",0,neg
255,255,255,4/20/16 5:00,"b'RT @RepresentPledge: Saying women should wear simpler clothes to be asked better questions, blames women for sexism. #AskHerMore #Oscars #C\xe2\x80\xa6'",0,neg
256,256,256,4/20/16 4:58,b'RT @CNN: James Franco hosted the #Oscars with Anne Hathaway in 2011. He now says he has no regrets https://t.co/Tmba4GGwHq https://t.co/FsS\xe2\x80\xa6',0,neg
257,257,257,4/20/16 4:56,"b""RT @TheSims: Inside of Leo's head right now. #Oscars https://t.co/TGj9DIRvNp""",0,funny
258,258,258,4/20/16 4:53,"b""RT @hancocha: I'd guess #TheRevenant success was due to #LeonardoDiCaprio star power, #Oscars narrative, and post #Birdman Alejandro Inarri\xe2\x80\xa6""",0,neg
259,259,259,4/20/16 4:47,"b""I'd guess #TheRevenant success was due to #LeonardoDiCaprio star power, #Oscars narrative, and post #Birdman Alejandro Inarritu interest""",0,neg
260,260,260,4/20/16 4:46,b'RT @boyTeddyblue: 4 the win #oscars ib Contra #editranked https://t.co/bP1Q9CTGTI',0,info
261,261,261,4/20/16 4:13,b'RT @rubiusftyo: 1978 / 2016 I need a moment #Oscars https://t.co/a8kaqIYx4b',0,pos
262,262,262,4/20/16 4:12,b'RT @MrMan: But more importantly #LeonardoDiCaprio is Manatomy Award Lifetime Achievement winner #Oscars https://t.co/AIpxvsR6QH https://t.c\xe2\x80\xa6',0,funny
263,263,263,4/20/16 4:03,b'RT @Dior: Jennifer Lawrence owned the red carpet in #Diorcouture at the 88th annual Academy Awards. #StarsinDior #Oscars https://t.co/4gPzU\xe2\x80\xa6',0,info
264,264,264,4/20/16 3:39,b'RT @_Snape_: Oscars look like naked Voldemorts covered in gold. #Oscars',0,neg
265,265,265,4/20/16 3:39,"b""RT @_Snape_: I hope Leo doesn't Avada Kedavra himself tonight if he loses. #Oscars""",0,funny
266,266,266,4/20/16 3:14,b'RT @IMGmodels: Hugs All Around. #JonKortajarena + #AnneHathaway during #Oscars weekend. https://t.co/ecHk65nHWH',0,pos
267,267,267,4/20/16 2:58,"b'RT @BibliosBlood: The domes of Salt City, Utah as seen from Antelope Island State Park https://t.co/kGleTKarWr #5SOSFam #Oscars #android #a\xe2\x80\xa6'",0,funny
268,268,268,4/20/16 2:39,b'RT @Variety: #Oscars ratings drop to eight-year low in early numbers https://t.co/gIkMmlvnDU https://t.co/fBM6Je0Udf',0,neg
269,269,269,4/20/16 2:30,b'RT @SpaceBeards: HE DID IT @TheAcademy #Oscars #Space #Beardsley https://t.co/pavF1hjzFj',0,pos
270,270,270,4/20/16 2:30,"b'The domes of Salt City, Utah as seen from Antelope Island State Park https://t.co/kGleTKarWr #5SOSFam #Oscars #android #androidgames'",1,funny
271,271,271,4/20/16 2:08,"b'RT @SpencerBoldman: Such a great article RT @sundancefest :@BrieLarson Shares Her ""tapestry Of Weird"" \xe2\x86\x92 https://t.co/Vm8BzS3pk8 #Oscars htt\xe2\x80\xa6'",0,pos
272,272,272,4/20/16 2:07,"b'RT @Variety: .@LeoDiCaprio gets his Oscar engraved at the Governors Ball: ""Do you do this every year? I wouldn\'t know."" #Oscars\nhttps://t.c\xe2\x80\xa6'",0,funny
273,273,273,4/20/16 2:06,"b""RT @SuperRealNews: Oscar-winning actor George Kennedy, who won an Oscar for Best Actor for his roll in 'The Revenant' #Oscars https://t.co/\xe2\x80\xa6""",0,funny
274,274,274,4/20/16 2:04,b'RT @myciin: Every Single #Dress From The #Oscars #RedCarpet #LastNight. Read Full Story On #CIIN https://t.co/5xPRtiznBT https://t.co/dMSwG\xe2\x80\xa6',0,info
275,275,275,4/20/16 2:03,b'RT @myciin: The #FullList Of #Oscar Winners And Everything Else You Need To Know About The #Oscars https://t.co/hbD4oBe7lF https://t.co/BVj\xe2\x80\xa6',0,info
276,276,276,4/20/16 2:00,"b""Oscar-winning actor George Kennedy, who won an Oscar for Best Actor for his roll in 'The Revenant' #Oscars https://t.co/wC1HcLv6Fa""",0,funny
277,277,277,4/20/16 1:53,b'RT @ReelJayHay: At last..... #TheRevenant #movies #Leo #LeoIsKing #love #oscars #collection\xe2\x80\xa6 https://t.co/vxnUoM3NVv',0,pos
278,278,278,4/20/16 1:48,b'RT @alexandani: Love us some #R2D2 #C3PO and #BB8! @starwars #Oscars #StarWars',0,funny
279,279,279,4/20/16 1:32,"b'RT @WomensVoicesNow: #Naperville: THURS 4/21 @SkinLessProject presents @sharmeenochinoy, Dir. A Girl in the River #Oscars #VAW #Film https:\xe2\x80\xa6'",0,pos
280,280,280,4/20/16 1:30,"b'#Naperville: THURS 4/21 @SkinLessProject presents @sharmeenochinoy, Dir. A Girl in the River #Oscars #VAW #Film https://t.co/KIyLyA6PwX'",0,info
281,281,281,4/20/16 1:29,"b'RT @sevdemy: We all say #oscars so white, but will you support black cinema? \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe Do it!!  https://t.co/IuAZ361Loj'",0,neg
282,282,282,4/20/16 1:25,"b""RT @Oscars_Catering: Next Tuesday April 26 will be stuffed Shells Tuesday! They go fast don't drag your feet. #Oscars https://t.co/komq1fLa\xe2\x80\xa6""",0,funny
283,283,283,4/20/16 1:25,b'RT @Speedway: No need to wait up all night for this result... #Oscars https://t.co/WeJuAP5M4S',0,neg
284,284,284,4/20/16 0:32,b'RT @LucyJohnstone4: haha love this. If #OscarNominated #movies had honest posters https://t.co/NWUnH5tJ6I #Oscars #FilmPosters #Film',0,funny
285,285,285,4/19/16 23:51,"b""RT @jenniferleigho: The win is great, but it's a shame that it took the #Oscars to get mainstream America to recognize the need for a free\xe2\x80\xa6""",0,neg
286,286,286,4/17/16 15:36,"b""RT @IdiotDems: Hey Chris Rock --- don't blame America if the Idiot Leftists in Hollywood are racist. Hollywood has never represented Americ\xe2\x80\xa6""",0,neg
287,287,287,3/23/16 7:43,b'RT @TooRacist: White people sweating like a cat in a Chinese restaurant #Oscars',0,neg
288,288,288,3/23/16 7:43,"b""RT @TooRacist: White people are lucky that blacks people won't shoot up the #Oscars \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82""",0,neg
289,289,289,3/20/16 22:54,b'RT @ywang2000: https://t.co/YLOARhvgPD\n\n#OscarsSoBlackWhite issued a kinda-sorta-apology for its #racistJoke \n\n#AcademyAward #Oscars \n\nvia \xe2\x80\xa6',0,neg
290,290,291,3/20/16 7:18,"b'RT @EW: Charlotte Rampling says call for #Oscars diversity is ""racist against whites"": https://t.co/zlVUFXv978 https://t.co/67wzhBX8Xr'",0,neg
291,291,292,3/19/16 17:46,b'https://t.co/YLOARhvgPD\n\n#OscarsSoBlackWhite issued a kinda-sorta-apology for its #racistJoke \n\n#AcademyAward #Oscars \n\nvia @mkang10',3,neg
292,292,293,3/19/16 1:01,b'RT @Vincent_usa22: petition for demanding #Oscars and @ChrisRock to apologize for racist joke. https://t.co/H1YAy288OE',0,neg
293,293,294,3/19/16 0:57,"b""RT @Vincent_usa22: @angryasianman @Y_R_We_Here it's a weak apology for a malicious and shameful racist joke. Asian Americans need a REAL ap\xe2\x80\xa6""",0,neg
294,294,295,3/18/16 15:45,"b'RT @aaldef: .@TheAcademy member Marcus Hu calls for #diversity throughout film industry after racist Asian jokes at #Oscars, https://t.co/f\xe2\x80\xa6'",0,neg
295,295,296,3/18/16 14:25,b'RT @Ellen14807978: #chris Rock is Distasteful! Double standard racist! Shame on #Oscars  https://t.co/isUXtZggug',0,neg
296,296,297,3/18/16 2:30,"b'RT @Ellen14807978: @ConstanceWu:To parade littlekidson stage w/no speaking linesbethebutt ofa racistjoke is reductive &amp;gross .""#Oscars  htt\xe2\x80\xa6'",0,neg
297,297,298,3/18/16 0:12,"b'RT @ComplexMag: George Takei, Ang Lee, Sandra Oh and more wrote an open letter to the Academy over racist #Oscars joke.  https://t.co/Y5ZqU\xe2\x80\xa6'",0,neg
298,298,299,4/21/16 19:24,"b""RT @yokalli: We need more white people nominated at the \nBET Awards\n\nY'all are as racist as the #oscars""",0,neg
