,Unnamed: 0,Unnamed: 0.1,date,tweet,fav,label
209,209,209,3/20/16 17:02,"b""RT @Eniffer: You ain't got nothing on us! #oscars #selfie @TheEllenShow @Pwaulus @JamesEniffer @nicNFR https://t.co/dI8Qz4qmSF""",0,neg
211,211,211,3/20/16 17:01,"b""You ain't got nothing on us! #oscars #selfie @TheEllenShow @Pwaulus @JamesEniffer @nicNFR https://t.co/dI8Qz4qmSF""",2,neg
212,212,212,3/20/16 17:01,b'RT @rockorigins: This actually happened at the #Oscars https://t.co/x9khgbJBkB',0,funny
215,215,215,3/20/16 16:54,b'RT @_Snape_: I still think Leo should have won the Oscar for Titanic.. #Oscars https://t.co/AURF7J27Jk',0,neg
226,226,226,3/20/16 16:37,b'RT @newsinvideos: Are The #Oscars #Racist?\n\nhttps://t.co/pdyBto4U8B https://t.co/s7lI1cgNXS',0,neg
227,227,227,3/20/16 16:37,b'Are The #Oscars #Racist?\n\nhttps://t.co/pdyBto4U8B https://t.co/s7lI1cgNXS',0,neg
231,231,231,3/20/16 16:29,b'RT @_Snape_: Harry Potter &gt; Star Wars #Oscars',0,neg
232,232,232,3/20/16 16:29,"b""RT @_Snape_: Jennifer Lawrence didn't win because she didn't fall down tonight. #Oscars""",0,funny
239,239,239,4/20/16 7:33,"b'RT @TOMS: #TOMS Shoe Box Office Presents: Overpass of Agents, why one when you can have two? #Oscars https://t.co/pGUrS2EMwj\nhttps://t.co/E\xe2\x80\xa6'",0,neg
241,241,241,4/20/16 7:33,"b'RT @TOMS: #TOMS Shoe Box Office Presents: Area, a meditation on motherhood. #Oscars https://t.co/pGUrS2EMwj\nhttps://t.co/XOzel2wnfy'",0,funny
244,244,244,4/20/16 7:05,b'RT @mydogfendi: So this just happened! #Oscars #RedCarpet #BadPuppy http://t.co/CBHhV1ggNs',0,funny
254,254,254,4/20/16 5:03,"b'RT @PortableShua: With all this #Oscars controversy, it makes me glad I only get nominated for Kids Choice Awards.'",0,neg
255,255,255,4/20/16 5:00,"b'RT @RepresentPledge: Saying women should wear simpler clothes to be asked better questions, blames women for sexism. #AskHerMore #Oscars #C\xe2\x80\xa6'",0,neg
256,256,256,4/20/16 4:58,b'RT @CNN: James Franco hosted the #Oscars with Anne Hathaway in 2011. He now says he has no regrets https://t.co/Tmba4GGwHq https://t.co/FsS\xe2\x80\xa6',0,neg
257,257,257,4/20/16 4:56,"b""RT @TheSims: Inside of Leo's head right now. #Oscars https://t.co/TGj9DIRvNp""",0,funny
258,258,258,4/20/16 4:53,"b""RT @hancocha: I'd guess #TheRevenant success was due to #LeonardoDiCaprio star power, #Oscars narrative, and post #Birdman Alejandro Inarri\xe2\x80\xa6""",0,neg
259,259,259,4/20/16 4:47,"b""I'd guess #TheRevenant success was due to #LeonardoDiCaprio star power, #Oscars narrative, and post #Birdman Alejandro Inarritu interest""",0,neg
262,262,262,4/20/16 4:12,b'RT @MrMan: But more importantly #LeonardoDiCaprio is Manatomy Award Lifetime Achievement winner #Oscars https://t.co/AIpxvsR6QH https://t.c\xe2\x80\xa6',0,funny
264,264,264,4/20/16 3:39,b'RT @_Snape_: Oscars look like naked Voldemorts covered in gold. #Oscars',0,neg
265,265,265,4/20/16 3:39,"b""RT @_Snape_: I hope Leo doesn't Avada Kedavra himself tonight if he loses. #Oscars""",0,funny
267,267,267,4/20/16 2:58,"b'RT @BibliosBlood: The domes of Salt City, Utah as seen from Antelope Island State Park https://t.co/kGleTKarWr #5SOSFam #Oscars #android #a\xe2\x80\xa6'",0,funny
268,268,268,4/20/16 2:39,b'RT @Variety: #Oscars ratings drop to eight-year low in early numbers https://t.co/gIkMmlvnDU https://t.co/fBM6Je0Udf',0,neg
270,270,270,4/20/16 2:30,"b'The domes of Salt City, Utah as seen from Antelope Island State Park https://t.co/kGleTKarWr #5SOSFam #Oscars #android #androidgames'",1,funny
272,272,272,4/20/16 2:07,"b'RT @Variety: .@LeoDiCaprio gets his Oscar engraved at the Governors Ball: ""Do you do this every year? I wouldn\'t know."" #Oscars\nhttps://t.c\xe2\x80\xa6'",0,funny
273,273,273,4/20/16 2:06,"b""RT @SuperRealNews: Oscar-winning actor George Kennedy, who won an Oscar for Best Actor for his roll in 'The Revenant' #Oscars https://t.co/\xe2\x80\xa6""",0,funny
276,276,276,4/20/16 2:00,"b""Oscar-winning actor George Kennedy, who won an Oscar for Best Actor for his roll in 'The Revenant' #Oscars https://t.co/wC1HcLv6Fa""",0,funny
278,278,278,4/20/16 1:48,b'RT @alexandani: Love us some #R2D2 #C3PO and #BB8! @starwars #Oscars #StarWars',0,funny
281,281,281,4/20/16 1:29,"b'RT @sevdemy: We all say #oscars so white, but will you support black cinema? \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe Do it!!  https://t.co/IuAZ361Loj'",0,neg
282,282,282,4/20/16 1:25,"b""RT @Oscars_Catering: Next Tuesday April 26 will be stuffed Shells Tuesday! They go fast don't drag your feet. #Oscars https://t.co/komq1fLa\xe2\x80\xa6""",0,funny
283,283,283,4/20/16 1:25,b'RT @Speedway: No need to wait up all night for this result... #Oscars https://t.co/WeJuAP5M4S',0,neg
284,284,284,4/20/16 0:32,b'RT @LucyJohnstone4: haha love this. If #OscarNominated #movies had honest posters https://t.co/NWUnH5tJ6I #Oscars #FilmPosters #Film',0,funny
285,285,285,4/19/16 23:51,"b""RT @jenniferleigho: The win is great, but it's a shame that it took the #Oscars to get mainstream America to recognize the need for a free\xe2\x80\xa6""",0,neg
286,286,286,4/17/16 15:36,"b""RT @IdiotDems: Hey Chris Rock --- don't blame America if the Idiot Leftists in Hollywood are racist. Hollywood has never represented Americ\xe2\x80\xa6""",0,neg
287,287,287,3/23/16 7:43,b'RT @TooRacist: White people sweating like a cat in a Chinese restaurant #Oscars',0,neg
288,288,288,3/23/16 7:43,"b""RT @TooRacist: White people are lucky that blacks people won't shoot up the #Oscars \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82""",0,neg
289,289,289,3/20/16 22:54,b'RT @ywang2000: https://t.co/YLOARhvgPD\n\n#OscarsSoBlackWhite issued a kinda-sorta-apology for its #racistJoke \n\n#AcademyAward #Oscars \n\nvia \xe2\x80\xa6',0,neg
290,290,291,3/20/16 7:18,"b'RT @EW: Charlotte Rampling says call for #Oscars diversity is ""racist against whites"": https://t.co/zlVUFXv978 https://t.co/67wzhBX8Xr'",0,neg
291,291,292,3/19/16 17:46,b'https://t.co/YLOARhvgPD\n\n#OscarsSoBlackWhite issued a kinda-sorta-apology for its #racistJoke \n\n#AcademyAward #Oscars \n\nvia @mkang10',3,neg
292,292,293,3/19/16 1:01,b'RT @Vincent_usa22: petition for demanding #Oscars and @ChrisRock to apologize for racist joke. https://t.co/H1YAy288OE',0,neg
293,293,294,3/19/16 0:57,"b""RT @Vincent_usa22: @angryasianman @Y_R_We_Here it's a weak apology for a malicious and shameful racist joke. Asian Americans need a REAL ap\xe2\x80\xa6""",0,neg
294,294,295,3/18/16 15:45,"b'RT @aaldef: .@TheAcademy member Marcus Hu calls for #diversity throughout film industry after racist Asian jokes at #Oscars, https://t.co/f\xe2\x80\xa6'",0,neg
295,295,296,3/18/16 14:25,b'RT @Ellen14807978: #chris Rock is Distasteful! Double standard racist! Shame on #Oscars  https://t.co/isUXtZggug',0,neg
296,296,297,3/18/16 2:30,"b'RT @Ellen14807978: @ConstanceWu:To parade littlekidson stage w/no speaking linesbethebutt ofa racistjoke is reductive &amp;gross .""#Oscars  htt\xe2\x80\xa6'",0,neg
297,297,298,3/18/16 0:12,"b'RT @ComplexMag: George Takei, Ang Lee, Sandra Oh and more wrote an open letter to the Academy over racist #Oscars joke.  https://t.co/Y5ZqU\xe2\x80\xa6'",0,neg
298,298,299,4/21/16 19:24,"b""RT @yokalli: We need more white people nominated at the \nBET Awards\n\nY'all are as racist as the #oscars""",0,neg
